base_date,year,month,day,currency_code,jpy_krw_rate,jpy_krw_change_rate_7d,jpy_krw_change_rate_30d,jpy_krw_change_rate_90d,source_file
1991-01-29,1991,1,29,JPY,546.41,0.63,3.58,-0.77,한국무역보험공사_환율_20230718.csv
1991-01-30,1991,1,30,JPY,545.05,0.03,3.05,-1.69,한국무역보험공사_환율_20230718.csv
1991-01-31,1991,1,31,JPY,547.89,0.87,3.99,-1.33,한국무역보험공사_환율_20230718.csv
1991-02-01,1991,2,1,JPY,547.37,0.16,3.85,-2.11,한국무역보험공사_환율_20230718.csv
1991-02-02,1991,2,2,JPY,546.66,0.65,4.1,-3.78,한국무역보험공사_환율_20230718.csv
1991-02-04,1991,2,4,JPY,548.74,1.25,4.31,-3.58,한국무역보험공사_환율_20230718.csv
1991-02-05,1991,2,5,JPY,551.24,1.82,3.76,-4.08,한국무역보험공사_환율_20230718.csv
1991-02-06,1991,2,6,JPY,556.49,1.84,4.52,-2.11,한국무역보험공사_환율_20230718.csv
1991-02-07,1991,2,7,JPY,561.57,3.03,5.11,-1.49,한국무역보험공사_환율_20230718.csv
1991-02-08,1991,2,8,JPY,560.95,2.38,4.12,-0.85,한국무역보험공사_환율_20230718.csv
1991-02-09,1991,2,9,JPY,564.95,3.21,6.22,0.99,한국무역보험공사_환율_20230718.csv
1991-02-11,1991,2,11,JPY,565.61,3.47,7.21,0.14,한국무역보험공사_환율_20230718.csv
1991-02-12,1991,2,12,JPY,566.14,3.17,7.61,1.21,한국무역보험공사_환율_20230718.csv
1991-02-13,1991,2,13,JPY,559.95,1.58,6.89,0.39,한국무역보험공사_환율_20230718.csv
1991-02-18,1991,2,18,JPY,552.91,-0.64,5.07,-1.26,한국무역보험공사_환율_20230718.csv
1991-02-19,1991,2,19,JPY,553.57,-1.42,3.63,-0.27,한국무역보험공사_환율_20230718.csv
1991-02-20,1991,2,20,JPY,548.78,-2.17,2.45,-0.59,한국무역보험공사_환율_20230718.csv
1991-02-21,1991,2,21,JPY,549.37,-2.76,3.63,0.35,한국무역보험공사_환율_20230718.csv
1991-02-22,1991,2,22,JPY,549.68,-2.82,3.54,-0.21,한국무역보험공사_환율_20230718.csv
1991-02-23,1991,2,23,JPY,547.44,-3.3,3.81,-2.17,한국무역보험공사_환율_20230718.csv
1991-02-25,1991,2,25,JPY,545.07,-2.66,4.61,-2.82,한국무역보험공사_환율_20230718.csv
1991-02-26,1991,2,26,JPY,545.03,-1.43,0.76,-3.7,한국무역보험공사_환율_20230718.csv
1991-02-27,1991,2,27,JPY,546.1,-1.35,0.65,-2.27,한국무역보험공사_환율_20230718.csv
1991-02-28,1991,2,28,JPY,548.37,-0.07,0.99,-0.86,한국무역보험공사_환율_20230718.csv
1991-03-02,1991,3,2,JPY,537.44,-2.17,-1.37,-1.91,한국무역보험공사_환율_20230718.csv
1991-03-04,1991,3,4,JPY,537.44,-2.23,-1.05,-2.45,한국무역보험공사_환율_20230718.csv
1991-03-05,1991,3,5,JPY,535.45,-2.19,-2.03,-3.09,한국무역보험공사_환율_20230718.csv
1991-03-06,1991,3,6,JPY,531.84,-2.43,-2.08,-4.76,한국무역보험공사_환율_20230718.csv
1991-03-07,1991,3,7,JPY,534.24,-1.98,-1.43,-3.19,한국무역보험공사_환율_20230718.csv
1991-03-08,1991,3,8,JPY,535.7,-1.9,-1.05,-3.1,한국무역보험공사_환율_20230718.csv
1991-03-09,1991,3,9,JPY,529.82,-3.38,-3.04,-3.6,한국무역보험공사_환율_20230718.csv
1991-03-11,1991,3,11,JPY,528.09,-1.74,-3.11,-4.27,한국무역보험공사_환율_20230718.csv
1991-03-12,1991,3,12,JPY,525.82,-2.16,-4.03,-5.02,한국무역보험공사_환율_20230718.csv
1991-03-13,1991,3,13,JPY,535.87,0.08,-2.1,-3.1,한국무역보험공사_환율_20230718.csv
1991-03-14,1991,3,14,JPY,534.22,0.45,-2.28,-3.69,한국무역보험공사_환율_20230718.csv
1991-03-15,1991,3,15,JPY,531.33,-0.54,-3.17,-5.66,한국무역보험공사_환율_20230718.csv
1991-03-16,1991,3,16,JPY,526.61,-1.7,-4.47,-6.41,한국무역보험공사_환율_20230718.csv
1991-03-18,1991,3,18,JPY,526.61,-0.61,-5.37,-6.23,한국무역보험공사_환율_20230718.csv
1991-03-19,1991,3,19,JPY,524.04,-0.77,-6.68,-6.49,한국무역보험공사_환율_20230718.csv
1991-03-20,1991,3,20,JPY,524.95,-0.17,-6.42,-5.1,한국무역보험공사_환율_20230718.csv
1991-03-21,1991,3,21,JPY,525.13,-2.0,-7.05,-5.53,한국무역보험공사_환율_20230718.csv
1991-03-22,1991,3,22,JPY,529.92,-0.8,-6.31,-3.17,한국무역보험공사_환율_20230718.csv
1991-03-23,1991,3,23,JPY,527.44,-0.73,-6.84,-0.89,한국무역보험공사_환율_20230718.csv
1991-03-25,1991,3,25,JPY,526.3,-0.06,-6.01,-2.16,한국무역보험공사_환율_20230718.csv
1991-03-27,1991,3,27,JPY,523.03,-0.68,-5.4,-3.02,한국무역보험공사_환율_20230718.csv
1991-03-28,1991,3,28,JPY,518.81,-1.0,-6.28,-2.23,한국무역보험공사_환율_20230718.csv
1991-03-29,1991,3,29,JPY,514.01,-2.08,-6.34,-3.96,한국무역보험공사_환율_20230718.csv
1991-03-30,1991,3,30,JPY,514.98,-1.93,-6.26,-3.42,한국무역보험공사_환율_20230718.csv
1991-04-01,1991,4,1,JPY,515.07,-2.8,-6.3,-4.49,한국무역보험공사_환율_20230718.csv
1991-04-02,1991,4,2,JPY,521.77,-1.08,-4.69,-4.57,한국무역보험공사_환율_20230718.csv
1991-04-03,1991,4,3,JPY,525.96,-0.06,-3.51,-3.88,한국무역보험공사_환율_20230718.csv
1991-04-04,1991,4,4,JPY,527.68,0.89,-3.18,-2.76,한국무역보험공사_환율_20230718.csv
1991-04-06,1991,4,6,JPY,531.06,2.36,-2.75,-1.88,한국무역보험공사_환율_20230718.csv
1991-04-08,1991,4,8,JPY,530.09,3.13,-3.33,-2.68,한국무역보험공사_환율_20230718.csv
1991-04-09,1991,4,9,JPY,529.42,2.8,-1.49,-2.3,한국무역보험공사_환율_20230718.csv
1991-04-10,1991,4,10,JPY,537.45,4.35,0.0,-0.19,한국무역보험공사_환율_20230718.csv
1991-04-11,1991,4,11,JPY,528.43,1.28,-1.31,-1.8,한국무역보험공사_환율_20230718.csv
1991-04-12,1991,4,12,JPY,533.99,1.53,0.4,-0.97,한국무역보험공사_환율_20230718.csv
1991-04-13,1991,4,13,JPY,532.64,0.94,-0.3,-1.48,한국무역보험공사_환율_20230718.csv
1991-04-15,1991,4,15,JPY,534.41,0.63,-0.24,-0.23,한국무역보험공사_환율_20230718.csv
1991-04-16,1991,4,16,JPY,540.68,2.0,2.05,2.49,한국무역보험공사_환율_20230718.csv
1991-04-17,1991,4,17,JPY,538.58,1.73,1.99,1.83,한국무역보험공사_환율_20230718.csv
1991-04-18,1991,4,18,JPY,533.55,-0.73,1.47,1.27,한국무역보험공사_환율_20230718.csv
1991-04-19,1991,4,19,JPY,527.13,-0.25,-1.63,0.01,한국무역보험공사_환율_20230718.csv
1991-04-20,1991,4,20,JPY,524.58,-1.76,-1.8,-0.11,한국무역보험공사_환율_20230718.csv
1991-04-22,1991,4,22,JPY,522.51,-1.9,-1.66,-0.67,한국무역보험공사_환율_20230718.csv
1991-04-23,1991,4,23,JPY,523.01,-2.13,-0.68,-1.55,한국무역보험공사_환율_20230718.csv
1991-04-24,1991,4,24,JPY,527.47,-2.44,0.16,-0.93,한국무역보험공사_환율_20230718.csv
1991-04-25,1991,4,25,JPY,524.53,-2.61,0.09,-1.82,한국무역보험공사_환율_20230718.csv
1991-04-26,1991,4,26,JPY,526.1,-1.4,0.22,-2.35,한국무역보험공사_환율_20230718.csv
1991-04-27,1991,4,27,JPY,524.01,-0.59,-0.21,-1.48,한국무역보험공사_환율_20230718.csv
1991-04-29,1991,4,29,JPY,523.44,-0.22,-1.22,-0.78,한국무역보험공사_환율_20230718.csv
1991-04-30,1991,4,30,JPY,528.88,1.22,0.27,0.52,한국무역보험공사_환율_20230718.csv
1991-05-01,1991,5,1,JPY,530.96,1.52,0.89,1.36,한국무역보험공사_환율_20230718.csv
1991-05-02,1991,5,2,JPY,525.19,-0.43,0.41,-0.2,한국무역보험공사_환율_20230718.csv
1991-05-03,1991,5,3,JPY,524.61,0.02,1.12,-1.8,한국무역보험공사_환율_20230718.csv
1991-05-04,1991,5,4,JPY,520.71,-1.02,1.3,-2.79,한국무역보험공사_환율_20230718.csv
1991-05-06,1991,5,6,JPY,522.97,-0.2,1.55,-1.35,한국무역보험공사_환율_20230718.csv
1991-05-07,1991,5,7,JPY,522.19,-0.24,1.38,-1.64,한국무역보험공사_환율_20230718.csv
1991-05-08,1991,5,8,JPY,524.78,-0.78,0.58,-0.49,한국무역보험공사_환율_20230718.csv
1991-05-09,1991,5,9,JPY,524.17,-1.28,-0.34,0.6,한국무역보험공사_환율_20230718.csv
1991-05-10,1991,5,10,JPY,524.76,-0.08,-0.55,-2.99,한국무역보험공사_환율_20230718.csv
1991-05-11,1991,5,11,JPY,524.27,-0.06,-1.28,-3.37,한국무역보험공사_환율_20230718.csv
1991-05-13,1991,5,13,JPY,522.01,0.25,-1.52,-3.86,한국무역보험공사_환율_20230718.csv
1991-05-14,1991,5,14,JPY,522.25,-0.14,-1.35,-4.16,한국무역보험공사_환율_20230718.csv
1991-05-15,1991,5,15,JPY,526.93,0.91,-1.96,-2.99,한국무역보험공사_환율_20230718.csv
1991-05-16,1991,5,16,JPY,529.47,0.89,0.2,-3.12,한국무역보험공사_환율_20230718.csv
1991-05-17,1991,5,17,JPY,526.94,0.53,-1.32,-2.98,한국무역보험공사_환율_20230718.csv
1991-05-18,1991,5,18,JPY,524.32,-0.08,-1.56,-3.26,한국무역보험공사_환율_20230718.csv
1991-05-20,1991,5,20,JPY,523.57,-0.13,-2.03,-3.29,한국무역보험공사_환율_20230718.csv
1991-05-22,1991,5,22,JPY,527.74,1.1,-2.39,-3.42,한국무역보험공사_환율_20230718.csv
1991-05-23,1991,5,23,JPY,527.74,1.05,-2.01,-3.18,한국무역보험공사_환율_20230718.csv
1991-05-24,1991,5,24,JPY,527.04,0.02,-1.22,-3.81,한국무역보험공사_환율_20230718.csv
1991-05-25,1991,5,25,JPY,524.41,-0.96,-0.52,-4.19,한국무역보험공사_환율_20230718.csv
1991-05-27,1991,5,27,JPY,524.11,-0.54,-0.09,-4.13,한국무역보험공사_환율_20230718.csv
1991-05-28,1991,5,28,JPY,524.11,-0.04,0.31,-4.49,한국무역보험공사_환율_20230718.csv
1991-05-29,1991,5,29,JPY,526.26,0.51,0.62,-4.53,한국무역보험공사_환율_20230718.csv
1991-05-30,1991,5,30,JPY,524.25,-0.66,-0.61,-5.79,한국무역보험공사_환율_20230718.csv
1991-05-31,1991,5,31,JPY,524.67,-0.58,0.03,-6.57,한국무역보험공사_환율_20230718.csv
1991-06-01,1991,6,1,JPY,522.3,-0.9,-0.72,-6.89,한국무역보험공사_환율_20230718.csv
1991-06-03,1991,6,3,JPY,522.3,-0.4,-0.33,-7.55,한국무역보험공사_환율_20230718.csv
1991-06-04,1991,6,4,JPY,520.16,-0.75,-0.63,-8.04,한국무역보험공사_환율_20230718.csv
1991-06-05,1991,6,5,JPY,523.05,-0.2,-1.1,-7.61,한국무역보험공사_환율_20230718.csv
1991-06-07,1991,6,7,JPY,521.22,-0.96,-1.83,-6.92,한국무역보험공사_환율_20230718.csv
1991-06-08,1991,6,8,JPY,516.84,-1.41,-1.59,-6.52,한국무역보험공사_환율_20230718.csv
1991-06-10,1991,6,10,JPY,517.46,-1.37,-1.36,-6.52,한국무역보험공사_환율_20230718.csv
1991-06-11,1991,6,11,JPY,513.6,-1.67,-1.37,-6.41,한국무역보험공사_환율_20230718.csv
1991-06-12,1991,6,12,JPY,514.41,-1.51,-1.64,-6.36,한국무역보험공사_환율_20230718.csv
1991-06-13,1991,6,13,JPY,510.56,-1.85,-2.23,-7.12,한국무역보험공사_환율_20230718.csv
1991-06-14,1991,6,14,JPY,512.75,-1.97,-2.29,-6.34,한국무역보험공사_환율_20230718.csv
1991-06-15,1991,6,15,JPY,514.05,-1.38,-1.93,-5.69,한국무역보험공사_환율_20230718.csv
1991-06-17,1991,6,17,JPY,513.71,-0.61,-2.11,-5.75,한국무역보험공사_환율_20230718.csv
1991-06-18,1991,6,18,JPY,515.64,-0.35,-1.65,-5.58,한국무역보험공사_환율_20230718.csv
1991-06-19,1991,6,19,JPY,514.25,0.13,-1.49,-6.22,한국무역보험공사_환율_20230718.csv
1991-06-21,1991,6,21,JPY,523.92,1.85,0.32,-2.52,한국무역보험공사_환율_20230718.csv
1991-06-22,1991,6,22,JPY,522.78,2.39,-0.79,-2.73,한국무역보험공사_환율_20230718.csv
1991-06-24,1991,6,24,JPY,520.53,1.52,-1.69,-2.79,한국무역보험공사_환율_20230718.csv
1991-06-25,1991,6,25,JPY,524.1,1.96,-0.54,-1.46,한국무역보험공사_환율_20230718.csv
1991-06-26,1991,6,26,JPY,527.83,2.75,0.67,-1.2,한국무역보험공사_환율_20230718.csv
1991-06-27,1991,6,27,JPY,526.62,2.13,0.58,-1.69,한국무역보험공사_환율_20230718.csv
1991-06-28,1991,6,28,JPY,525.64,2.21,-0.4,-0.79,한국무역보험공사_환율_20230718.csv
1991-06-29,1991,6,29,JPY,526.08,0.41,-0.31,-0.38,한국무역보험공사_환율_20230718.csv
1991-06-30,1991,6,30,JPY,526.08,0.63,-0.18,0.05,한국무역보험공사_환율_20230718.csv
1991-07-01,1991,7,1,JPY,522.66,0.41,-0.33,-2.47,한국무역보험공사_환율_20230718.csv
1991-07-02,1991,7,2,JPY,524.37,0.05,0.05,-1.84,한국무역보험공사_환율_20230718.csv
1991-07-03,1991,7,3,JPY,523.12,-0.89,-0.19,-1.55,한국무역보험공사_환율_20230718.csv
1991-07-04,1991,7,4,JPY,522.06,-0.87,-0.8,-0.86,한국무역보험공사_환율_20230718.csv
1991-07-05,1991,7,5,JPY,523.38,-0.43,-0.17,-0.61,한국무역보험공사_환율_20230718.csv
1991-07-06,1991,7,6,JPY,527.36,0.24,0.51,0.63,한국무역보험공사_환율_20230718.csv
1991-07-08,1991,7,8,JPY,526.79,0.13,0.86,0.35,한국무역보험공사_환율_20230718.csv
1991-07-09,1991,7,9,JPY,526.15,0.67,0.74,0.19,한국무역보험공사_환율_20230718.csv
1991-07-10,1991,7,10,JPY,527.18,0.54,1.35,-0.52,한국무역보험공사_환율_20230718.csv
1991-07-11,1991,7,11,JPY,527.33,0.8,0.82,-0.02,한국무역보험공사_환율_20230718.csv
1991-07-12,1991,7,12,JPY,527.28,1.0,1.16,0.19,한국무역보험공사_환율_20230718.csv
1991-07-13,1991,7,13,JPY,536.29,2.47,3.76,2.54,한국무역보험공사_환율_20230718.csv
1991-07-15,1991,7,15,JPY,534.53,1.36,3.3,3.03,한국무역보험공사_환율_20230718.csv
1991-07-16,1991,7,16,JPY,533.84,1.34,3.94,3.86,한국무역보험공사_환율_20230718.csv
1991-07-18,1991,7,18,JPY,534.6,1.61,3.92,3.81,한국무역보험공사_환율_20230718.csv
1991-07-19,1991,7,19,JPY,532.82,1.07,4.36,3.45,한국무역보험공사_환율_20230718.csv
1991-07-20,1991,7,20,JPY,536.12,1.67,4.56,2.75,한국무역보험공사_환율_20230718.csv
1991-07-22,1991,7,22,JPY,535.55,1.57,4.18,1.82,한국무역보험공사_환율_20230718.csv
1991-07-23,1991,7,23,JPY,531.35,-0.92,3.43,0.7,한국무역보험공사_환율_20230718.csv
1991-07-24,1991,7,24,JPY,532.09,-0.46,3.19,0.19,한국무역보험공사_환율_20230718.csv
1991-07-25,1991,7,25,JPY,529.18,-0.87,2.9,-0.17,한국무역보험공사_환율_20230718.csv
1991-07-26,1991,7,26,JPY,522.78,-2.21,-0.22,-1.25,한국무역보험공사_환율_20230718.csv
1991-07-27,1991,7,27,JPY,527.25,-1.05,0.86,-1.9,한국무역보험공사_환율_20230718.csv
1991-07-29,1991,7,29,JPY,524.58,-2.15,0.78,-0.73,한국무역보험공사_환율_20230718.csv
1991-07-30,1991,7,30,JPY,526.8,-1.63,0.52,-1.35,한국무역보험공사_환율_20230718.csv
1991-07-31,1991,7,31,JPY,526.54,-0.91,-0.24,-1.15,한국무역보험공사_환율_20230718.csv
1991-08-01,1991,8,1,JPY,529.2,-0.54,0.49,-0.97,한국무역보험공사_환율_20230718.csv
1991-08-02,1991,8,2,JPY,527.98,-0.23,0.45,-2.35,한국무역보험공사_환율_20230718.csv
1991-08-03,1991,8,3,JPY,529.66,1.32,0.68,-1.66,한국무역보험공사_환율_20230718.csv
1991-08-05,1991,8,5,JPY,529.86,0.5,0.72,-0.69,한국무역보험공사_환율_20230718.csv
1991-08-06,1991,8,6,JPY,532.94,1.59,1.97,1.1,한국무역보험공사_환율_20230718.csv
1991-08-07,1991,8,7,JPY,536.75,1.89,2.36,2.32,한국무역보험공사_환율_20230718.csv
1991-08-08,1991,8,8,JPY,536.68,1.93,2.59,2.71,한국무역보험공사_환율_20230718.csv
1991-08-09,1991,8,9,JPY,535.1,1.11,2.5,2.31,한국무역보험공사_환율_20230718.csv
1991-08-10,1991,8,10,JPY,534.45,1.23,2.12,1.32,한국무역보험공사_환율_20230718.csv
1991-08-12,1991,8,12,JPY,535.12,1.03,1.47,2.02,한국무역보험공사_환율_20230718.csv
1991-08-13,1991,8,13,JPY,536.61,1.27,1.86,2.0,한국무역보험공사_환율_20230718.csv
1991-08-14,1991,8,14,JPY,538.25,1.0,2.3,2.72,한국무역보험공사_환율_20230718.csv
1991-08-16,1991,8,16,JPY,534.78,-0.37,1.44,2.17,한국무역보험공사_환율_20230718.csv
1991-08-17,1991,8,17,JPY,534.58,-0.39,1.37,1.08,한국무역보험공사_환율_20230718.csv
1991-08-19,1991,8,19,JPY,534.79,-0.06,1.42,0.72,한국무역보험공사_환율_20230718.csv
1991-08-20,1991,8,20,JPY,530.83,-0.68,-1.02,1.07,한국무역보험공사_환율_20230718.csv
1991-08-21,1991,8,21,JPY,534.3,-0.15,-0.04,1.85,한국무역보험공사_환율_20230718.csv
1991-08-22,1991,8,22,JPY,535.09,-0.28,0.23,2.76,한국무역보험공사_환율_20230718.csv
1991-08-23,1991,8,23,JPY,534.8,-0.64,0.04,2.26,한국무역보험공사_환율_20230718.csv
1991-08-24,1991,8,24,JPY,534.72,-0.01,0.36,2.4,한국무역보험공사_환율_20230718.csv
1991-08-26,1991,8,26,JPY,534.43,-0.03,-0.32,1.84,한국무역보험공사_환율_20230718.csv
1991-08-27,1991,8,27,JPY,535.67,0.16,0.02,2.19,한국무역보험공사_환율_20230718.csv
1991-08-28,1991,8,28,JPY,534.45,0.68,0.58,1.85,한국무역보험공사_환율_20230718.csv
1991-08-29,1991,8,29,JPY,536.55,0.42,0.84,2.34,한국무역보험공사_환율_20230718.csv
1991-08-30,1991,8,30,JPY,535.03,-0.01,1.11,2.49,한국무역보험공사_환율_20230718.csv
1991-08-31,1991,8,31,JPY,537.6,0.52,2.83,2.94,한국무역보험공사_환율_20230718.csv
1991-09-02,1991,9,2,JPY,537.72,0.56,1.99,2.05,한국무역보험공사_환율_20230718.csv
1991-09-03,1991,9,3,JPY,538.14,0.69,2.58,1.64,한국무역보험공사_환율_20230718.csv
1991-09-04,1991,9,4,JPY,544.57,1.66,3.37,3.35,한국무역보험공사_환율_20230718.csv
1991-09-05,1991,9,5,JPY,546.49,2.25,3.79,4.23,한국무역보험공사_환율_20230718.csv
1991-09-06,1991,9,6,JPY,543.98,1.38,2.79,3.9,한국무역보험공사_환율_20230718.csv
1991-09-07,1991,9,7,JPY,545.79,2.01,3.37,3.42,한국무역보험공사_환율_20230718.csv
1991-09-09,1991,9,9,JPY,547.28,1.8,3.33,3.7,한국무역보험공사_환율_20230718.csv
1991-09-10,1991,9,10,JPY,550.3,2.34,3.86,4.41,한국무역보험공사_환율_20230718.csv
1991-09-11,1991,9,11,JPY,548.93,2.01,3.0,4.68,한국무역보험공사_환율_20230718.csv
1991-09-12,1991,9,12,JPY,550.22,1.04,2.51,4.98,한국무역보험공사_환율_20230718.csv
1991-09-13,1991,9,13,JPY,550.95,0.82,2.66,5.12,한국무역보험공사_환율_20230718.csv
1991-09-14,1991,9,14,JPY,552.58,1.58,3.27,5.0,한국무역보험공사_환율_20230718.csv
1991-09-16,1991,9,16,JPY,552.5,1.23,3.38,5.39,한국무역보험공사_환율_20230718.csv
1991-09-17,1991,9,17,JPY,554.4,1.3,3.6,5.67,한국무역보험공사_환율_20230718.csv
1991-09-18,1991,9,18,JPY,550.84,0.1,2.65,5.46,한국무역보험공사_환율_20230718.csv
1991-09-19,1991,9,19,JPY,546.89,-0.37,1.61,4.71,한국무역보험공사_환율_20230718.csv
1991-09-20,1991,9,20,JPY,547.99,-0.41,2.47,5.35,한국무역보험공사_환율_20230718.csv
1991-09-24,1991,9,24,JPY,557.2,1.13,4.23,6.53,한국무역보험공사_환율_20230718.csv
1991-09-25,1991,9,25,JPY,556.46,0.7,4.05,6.76,한국무역보험공사_환율_20230718.csv
1991-09-26,1991,9,26,JPY,555.93,0.62,4.73,7.56,한국무역보험공사_환율_20230718.csv
1991-09-27,1991,9,27,JPY,554.35,-0.01,3.75,7.13,한국무역보험공사_환율_20230718.csv
1991-09-28,1991,9,28,JPY,556.68,1.06,4.03,8.39,한국무역보험공사_환율_20230718.csv
1991-09-30,1991,9,30,JPY,557.73,1.98,4.29,8.42,한국무역보험공사_환율_20230718.csv
1991-10-01,1991,10,1,JPY,557.18,1.68,4.2,9.13,한국무역보험공사_환율_20230718.csv
1991-10-02,1991,10,2,JPY,557.55,0.06,4.33,8.74,한국무역보험공사_환율_20230718.csv
1991-10-04,1991,10,4,JPY,572.84,2.94,6.94,11.44,한국무역보험공사_환율_20230718.csv
1991-10-05,1991,10,5,JPY,575.5,3.52,7.68,12.03,한국무역보험공사_환율_20230718.csv
1991-10-07,1991,10,7,JPY,577.28,4.14,7.59,11.95,한국무역보험공사_환율_20230718.csv
1991-10-08,1991,10,8,JPY,580.29,4.24,8.46,12.84,한국무역보험공사_환율_20230718.csv
1991-10-09,1991,10,9,JPY,575.62,3.21,7.07,9.87,한국무역보험공사_환율_20230718.csv
1991-10-10,1991,10,10,JPY,578.53,3.83,7.59,10.66,한국무역보험공사_환율_20230718.csv
1991-10-11,1991,10,11,JPY,574.15,2.98,6.69,10.3,한국무역보험공사_환율_20230718.csv
1991-10-12,1991,10,12,JPY,579.02,1.08,6.33,10.48,한국무역보험공사_환율_20230718.csv
1991-10-14,1991,10,14,JPY,582.19,1.16,6.53,10.3,한국무역보험공사_환율_20230718.csv
1991-10-15,1991,10,15,JPY,579.45,0.38,6.52,10.03,한국무역보험공사_환율_20230718.csv
1991-10-16,1991,10,16,JPY,577.07,-0.55,5.73,9.78,한국무역보험공사_환율_20230718.csv
1991-10-17,1991,10,17,JPY,576.39,0.13,5.32,9.56,한국무역보험공사_환율_20230718.csv
1991-10-18,1991,10,18,JPY,580.87,0.4,5.56,10.41,한국무역보험공사_환율_20230718.csv
1991-10-19,1991,10,19,JPY,577.2,0.53,5.15,10.44,한국무역보험공사_환율_20230718.csv
1991-10-21,1991,10,21,JPY,577.65,-0.24,4.99,10.16,한국무역보험공사_환율_20230718.csv
1991-10-22,1991,10,22,JPY,573.11,-1.56,4.02,9.56,한국무역보험공사_환율_20230718.csv
1991-10-23,1991,10,23,JPY,568.47,-1.89,2.88,8.89,한국무역보험공사_환율_20230718.csv
1991-10-24,1991,10,24,JPY,570.56,-1.13,3.27,9.01,한국무역보험공사_환율_20230718.csv
1991-10-25,1991,10,25,JPY,571.66,-0.82,3.11,8.4,한국무역보험공사_환율_20230718.csv
1991-10-26,1991,10,26,JPY,570.71,-1.75,3.61,8.34,한국무역보험공사_환율_20230718.csv
1991-10-28,1991,10,28,JPY,568.7,-1.47,3.99,8.09,한국무역보험공사_환율_20230718.csv
1991-10-29,1991,10,29,JPY,566.19,-1.98,3.32,7.4,한국무역보험공사_환율_20230718.csv
1991-10-30,1991,10,30,JPY,573.47,0.06,2.92,8.75,한국무역보험공사_환율_20230718.csv
1991-10-31,1991,10,31,JPY,574.06,0.98,3.16,8.87,한국무역보험공사_환율_20230718.csv
1991-11-01,1991,11,1,JPY,575.51,0.87,3.52,7.31,한국무역보험공사_환율_20230718.csv
1991-11-02,1991,11,2,JPY,580.19,1.49,4.66,8.54,한국무역보험공사_환율_20230718.csv
1991-11-04,1991,11,4,JPY,580.53,1.72,4.28,8.75,한국무역보험공사_환율_20230718.csv
